,title,date,location,description,category,url,coordenadasLocalidad
410,'La sustancia del color',2019-12-02 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
411,'La sustancia del color',2019-12-03 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
412,'La sustancia del color',2019-12-04 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
413,'La sustancia del color',2019-12-05 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
414,'La sustancia del color',2019-12-06 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
415,'La sustancia del color',2019-12-07 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
416,'La sustancia del color',2019-12-09 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
417,'La sustancia del color',2019-12-10 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
418,'La sustancia del color',2019-12-11 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
419,'La sustancia del color',2019-12-12 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
420,'La sustancia del color',2019-12-13 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
421,'La sustancia del color',2019-12-14 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
422,'La sustancia del color',2019-12-16 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
423,'La sustancia del color',2019-12-17 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
424,'La sustancia del color',2019-12-18 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
425,'La sustancia del color',2019-12-19 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
426,'La sustancia del color',2019-12-20 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
427,'La sustancia del color',2019-12-21 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
428,'La sustancia del color',2019-12-23 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
429,'La sustancia del color',2019-12-24 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
430,'La sustancia del color',2019-12-25 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
431,'La sustancia del color',2019-12-26 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
432,'La sustancia del color',2019-12-27 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
433,'La sustancia del color',2019-12-28 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
434,'La sustancia del color',2019-12-30 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
435,'La sustancia del color',2019-12-31 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
436,'La sustancia del color',2020-01-01 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
437,'La sustancia del color',2020-01-02 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
438,'La sustancia del color',2020-01-03 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
439,'La sustancia del color',2020-01-04 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
440,'La sustancia del color',2020-01-06 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
441,'La sustancia del color',2020-01-07 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
442,'La sustancia del color',2020-01-08 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
443,'La sustancia del color',2020-01-09 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
444,'La sustancia del color',2020-01-10 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
445,'La sustancia del color',2020-01-11 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
446,'La sustancia del color',2020-01-13 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
447,'La sustancia del color',2020-01-14 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
448,'La sustancia del color',2020-01-15 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
449,'La sustancia del color',2020-01-16 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
450,'La sustancia del color',2020-01-17 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
451,'La sustancia del color',2020-01-18 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
452,'La sustancia del color',2020-01-20 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
453,'La sustancia del color',2020-01-21 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
454,'La sustancia del color',2020-01-22 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
455,'La sustancia del color',2020-01-23 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
456,'La sustancia del color',2020-01-24 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
457,'La sustancia del color',2020-01-25 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
458,'La sustancia del color',2020-01-27 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
459,'La sustancia del color',2020-01-28 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
460,'La sustancia del color',2020-01-29 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
461,'La sustancia del color',2020-01-30 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
462,'La sustancia del color',2020-01-31 00:00:00,"Fundación Cristino de Vera-Espacio Cultural CajaCanarias, la laguna","Muestra integrada por una veintena de obras –pinturas y dibujos- realizadas por el artista grancanario, Nicolás Massieu y Matos, en el periodo comprendido entre 1901 y 1949.",pintura,https://www.lagenda.org/programacion/nicolas-massieu-matos-sustancia-color-exposicion-cristino-vera-laguna-noviembre-2019,"[28.49, -16.32]"
463,'Un oficio indecible',2019-09-30 00:00:00,"Espacio Cultural CajaCanarias Santa Cruz, santa cruz","Esta exposición, que la Fundación CajaCanarias inaugura en el ochenta y seis aniversario de su nacimiento, forma parte de un camino que permitirá ahondar en la comprensión de un artista total. Este viaje se inició el 30 de septiembre de 2016, cuando la fundación comienza a publicar sus 'Obras Completas', que recogen la voz de un hombre que se movía en el umbral del asombro para permitirnos 'ver lo que no se ve'.",pintura,https://www.lagenda.org/programacion/expo-manuel-padorno-un-oficio-indecible-espacio-cultural-cajacanarias-13592,"[28.46, -16.25]"
464,'Un oficio indecible',2019-10-01 00:00:00,"Espacio Cultural CajaCanarias Santa Cruz, santa cruz","Esta exposición, que la Fundación CajaCanarias inaugura en el ochenta y seis aniversario de su nacimiento, forma parte de un camino que permitirá ahondar en la comprensión de un artista total. Este viaje se inició el 30 de septiembre de 2016, cuando la fundación comienza a publicar sus 'Obras Completas', que recogen la voz de un hombre que se movía en el umbral del asombro para permitirnos 'ver lo que no se ve'.",pintura,https://www.lagenda.org/programacion/expo-manuel-padorno-un-oficio-indecible-espacio-cultural-cajacanarias-13592,"[28.46, -16.25]"
465,'Un oficio indecible',2019-10-02 00:00:00,"Espacio Cultural CajaCanarias Santa Cruz, santa cruz","Esta exposición, que la Fundación CajaCanarias inaugura en el ochenta y seis aniversario de su nacimiento, forma parte de un camino que permitirá ahondar en la comprensión de un artista total. Este viaje se inició el 30 de septiembre de 2016, cuando la fundación comienza a publicar sus 'Obras Completas', que recogen la voz de un hombre que se movía en el umbral del asombro para permitirnos 'ver lo que no se ve'.",pintura,https://www.lagenda.org/programacion/expo-manuel-padorno-un-oficio-indecible-espacio-cultural-cajacanarias-13592,"[28.46, -16.25]"
466,'Un oficio indecible',2019-10-03 00:00:00,"Espacio Cultural CajaCanarias Santa Cruz, santa cruz","Esta exposición, que la Fundación CajaCanarias inaugura en el ochenta y seis aniversario de su nacimiento, forma parte de un camino que permitirá ahondar en la comprensión de un artista total. Este viaje se inició el 30 de septiembre de 2016, cuando la fundación comienza a publicar sus 'Obras Completas', que recogen la voz de un hombre que se movía en el umbral del asombro para permitirnos 'ver lo que no se ve'.",pintura,https://www.lagenda.org/programacion/expo-manuel-padorno-un-oficio-indecible-espacio-cultural-cajacanarias-13592,"[28.46, -16.25]"
467,'Un oficio indecible',2019-10-04 00:00:00,"Espacio Cultural CajaCanarias Santa Cruz, santa cruz","Esta exposición, que la Fundación CajaCanarias inaugura en el ochenta y seis aniversario de su nacimiento, forma parte de un camino que permitirá ahondar en la comprensión de un artista total. Este viaje se inició el 30 de septiembre de 2016, cuando la fundación comienza a publicar sus 'Obras Completas', que recogen la voz de un hombre que se movía en el umbral del asombro para permitirnos 'ver lo que no se ve'.",pintura,https://www.lagenda.org/programacion/expo-manuel-padorno-un-oficio-indecible-espacio-cultural-cajacanarias-13592,"[28.46, -16.25]"
468,'Un oficio indecible',2019-10-05 00:00:00,"Espacio Cultural CajaCanarias Santa Cruz, santa cruz","Esta exposición, que la Fundación CajaCanarias inaugura en el ochenta y seis aniversario de su nacimiento, forma parte de un camino que permitirá ahondar en la comprensión de un artista total. Este viaje se inició el 30 de septiembre de 2016, cuando la fundación comienza a publicar sus 'Obras Completas', que recogen la voz de un hombre que se movía en el umbral del asombro para permitirnos 'ver lo que no se ve'.",pintura,https://www.lagenda.org/programacion/expo-manuel-padorno-un-oficio-indecible-espacio-cultural-cajacanarias-13592,"[28.46, -16.25]"
469,'Un oficio indecible',2019-10-06 00:00:00,"Espacio Cultural CajaCanarias Santa Cruz, santa cruz","Esta exposición, que la Fundación CajaCanarias inaugura en el ochenta y seis aniversario de su nacimiento, forma parte de un camino que permitirá ahondar en la comprensión de un artista total. Este viaje se inició el 30 de septiembre de 2016, cuando la fundación comienza a publicar sus 'Obras Completas', que recogen la voz de un hombre que se movía en el umbral del asombro para permitirnos 'ver lo que no se ve'.",pintura,https://www.lagenda.org/programacion/expo-manuel-padorno-un-oficio-indecible-espacio-cultural-cajacanarias-13592,"[28.46, -16.25]"
470,'Un oficio indecible',2019-10-07 00:00:00,"Espacio Cultural CajaCanarias Santa Cruz, santa cruz","Esta exposición, que la Fundación CajaCanarias inaugura en el ochenta y seis aniversario de su nacimiento, forma parte de un camino que permitirá ahondar en la comprensión de un artista total. Este viaje se inició el 30 de septiembre de 2016, cuando la fundación comienza a publicar sus 'Obras Completas', que recogen la voz de un hombre que se movía en el umbral del asombro para permitirnos 'ver lo que no se ve'.",pintura,https://www.lagenda.org/programacion/expo-manuel-padorno-un-oficio-indecible-espacio-cultural-cajacanarias-13592,"[28.46, -16.25]"
471,'Un oficio indecible',2019-10-08 00:00:00,"Espacio Cultural CajaCanarias Santa Cruz, santa cruz","Esta exposición, que la Fundación CajaCanarias inaugura en el ochenta y seis aniversario de su nacimiento, forma parte de un camino que permitirá ahondar en la comprensión de un artista total. Este viaje se inició el 30 de septiembre de 2016, cuando la fundación comienza a publicar sus 'Obras Completas', que recogen la voz de un hombre que se movía en el umbral del asombro para permitirnos 'ver lo que no se ve'.",pintura,https://www.lagenda.org/programacion/expo-manuel-padorno-un-oficio-indecible-espacio-cultural-cajacanarias-13592,"[28.46, -16.25]"
472,'Un oficio indecible',2019-10-09 00:00:00,"Espacio Cultural CajaCanarias Santa Cruz, santa cruz","Esta exposición, que la Fundación CajaCanarias inaugura en el ochenta y seis aniversario de su nacimiento, forma parte de un camino que permitirá ahondar en la comprensión de un artista total. Este viaje se inició el 30 de septiembre de 2016, cuando la fundación comienza a publicar sus 'Obras Completas', que recogen la voz de un hombre que se movía en el umbral del asombro para permitirnos 'ver lo que no se ve'.",pintura,https://www.lagenda.org/programacion/expo-manuel-padorno-un-oficio-indecible-espacio-cultural-cajacanarias-13592,"[28.46, -16.25]"
